SubUnitGuid,ProfileName,ClientID,OnlineProfileName,OnlineClientID,CN,ReportingListID,ClientID,Description,FieldType,Mandatory,DataType,Min,Max,SampleValue,ActualValue,DescriptionLength,NumOfCDRDropList,CDROutput,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100007,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100008,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100014,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100021,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100022,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100023,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100024,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100025,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100026,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100027,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021100028,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23989,1457,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23985,1457,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23591,1457,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23593,1457,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23988,1457,Incident ID,4,Y,character,0,9,abcd12,NULL,11,0,FF74,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23592,1457,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23982,1457,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,25820,1457,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23984,1457,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23978,1457,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23979,1457,Traveler office Location,4,N,alpha,1,3,abc,NULL,24,0,FF12,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23987,1457,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
828:59:00,XCSCTEC,1457,NULL,NULL,3021300025,23983,1457,WBS Code,4,Y,character,8,20,abcd12345,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100010,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,25819,1530,Reason for Trip,4,Y,alpha,1,1,A,NULL,15,22,FF19,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23972,1530,Telephonic reason,4,Y,alpha,1,1,a,NULL,17,3,FF17,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23966,1530,Travel request or RTA No,4,Y,alpha,4,5,abcd,NULL,24,0,FF11,FF78,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23967,1530,Traveler office Location,4,N,alpha,1,3,a,NULL,24,0,FF12,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23975,1530,Visa Type,4,Y,character,1,8,abcd12,NULL,9,6,FF20,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100011,23971,1530,WBS Code,4,Y,character,8,20,abcd13234,NULL,8,0,FF16,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23977,1530,Billable or Non Billable,4,Y,alpha,8,12,abcdefgh,NULL,24,2,FF76,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23973,1530,Company Code,3,Y,character,4,4,ab12,NULL,12,0,FF18,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23609,1530,ETS Booked,4,Y,alpha,2,3,YES,NULL,10,2,FF82,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23611,1530,Hotel Offered,4,Y,alpha,2,2,OA,NULL,13,7,FF87,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23976,1530,Incident ID,4,Y,character,0,9,abcd123,NULL,11,0,FF74,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23610,1530,Offshore Query ID,4,N,character,NULL,NULL,NULL,NULL,17,0,FF83,,
14:27E732,CSCHPES,1530,NULL,NULL,3021100012,23970,1530,Pernr or Employee ID,3,Y,character,1,10,abcd123,NULL,20,0,FF15,FF25,
